;;;ML VELHA;;ML NOVA;;;;B2B - 1;B2B - 2;B2B - 3
;;100%;100%;95%;100%;95%;;B2C;15%;20%;30%
SKU;Descrição do Produto;Preço VTEX;Premium;Clássico;Premium;Clássico;Maior Preço;Menor Preço;Desconto;Desconto;Desconto
ACCBT08BK;Trava de bateria billet universal V4; R$ 160.455,00 ; R$ 168,90 ; R$ 160,45 ;  ;  ; R$ 160.455,00 ; R$ 160,45 ; R$ 136,38 ; R$ 128,36 ; R$ 112,32 
ACCBT09BK;Trava de bateria para Subaru em alumínio anodizado - Preto; R$ 74.955,00 ; R$ 78,90 ; R$ 74,96 ;  ;  ; R$ 74.955,00 ; R$ 74,96 ; R$ 63,72 ; R$ 59,97 ; R$ 52,47 
ACCBT09RD;Trava de bateria para Subaru em alumínio anodizado - Preto; R$ 73.055,00 ;  ;  ;  ;  ; R$ 73.055,00 ; R$ 73.055,00 ; R$ 62.096,75 ; R$ 58.444,00 ; R$ 51.138,50 
ACCHV07;Chaveiro vela de ignição prata - 2 unidades; R$ 46.455,00 ; R$ 48,90 ; R$ 46,46 ;  ;  ; R$ 46.455,00 ; R$ 46,46 ; R$ 39,49 ; R$ 37,17 ; R$ 32,52 
ACCHV11;Chaveiro disco de freio - 2 unidades; R$ 36.955,00 ;  ;  ;  ;  ; R$ 36.955,00 ; R$ 36.955,00 ; R$ 31.411,75 ; R$ 29.564,00 ; R$ 25.868,50 
ACCHV14;Chaveiro turbina; R$ 46.455,00 ; R$ 48,90 ; R$ 46,46 ; R$ 48,90 ; R$ 46,46 ; R$ 46.455,00 ; R$ 46,46 ; R$ 39,49 ; R$ 37,17 ; R$ 32,52 
ACCHV17;Chaveiro turbina; R$ 36.955,00 ;  ;  ;  ;  ; R$ 36.955,00 ; R$ 36.955,00 ; R$ 31.411,75 ; R$ 29.564,00 ; R$ 25.868,50 
ACCHV26;Arraiá Turbinado!  Chaveiro Blow off; R$ 29.355,00 ; R$ 31,90 ; R$ 34,11 ;  ;  ; R$ 29.355,00 ; R$ 31,90 ; R$ 27,12 ; R$ 25,52 ; R$ 22,33 
ACCHV26-2;Chaveiro Blow Off Bronze Valvula Turbo Hks Tial - 2 Unidades;  ; R$ 54,90 ;  ;  ;  ; R$ 54,90 ; R$ 54,90 ; R$ 46,67 ; R$ 43,92 ; R$ 38,43 
ACCHV27;Arraiá Turbinado!  Chaveiro Intercooler; R$ 28.405,00 ; R$ 29,90 ; R$ 28,40 ;  ;  ; R$ 28.405,00 ; R$ 28,40 ; R$ 24,14 ; R$ 22,72 ; R$ 19,88 
ACCHV28;Chaveiro Pistão prata V2; R$ 1.000.000,00 ;  ;  ;  ;  ; R$ 1.000.000,00 ; R$ 1.000.000,00 ; R$ 850.000,00 ; R$ 800.000,00 ; R$ 700.000,00 
ACCHV29;Chaveiro Logo VW - 2 unidades; R$ 40.755,00 ;  ; R$ 40,75 ;  ;  ; R$ 40.755,00 ; R$ 40,75 ; R$ 34,64 ; R$ 32,60 ; R$ 28,53 
ACCHV30;Chaveiro Chave de Boca - 2 unidades; R$ 46.455,00 ; R$ 48,90 ;  ;  ;  ; R$ 46.455,00 ; R$ 48,90 ; R$ 41,57 ; R$ 39,12 ; R$ 34,23 
ACCHV32;Arraiá Turbinado!  Chaveiro Blow off; R$ 34.105,00 ; R$ 31,90 ; R$ 34,11 ;  ;  ; R$ 34.105,00 ; R$ 31,90 ; R$ 27,12 ; R$ 25,52 ; R$ 22,33 
ACCHV33;Arraiá Turbinado!  Chaveiro Blow off; R$ 37.905,00 ; R$ 31,90 ; R$ 34,11 ;  ;  ; R$ 37.905,00 ; R$ 31,90 ; R$ 27,12 ; R$ 25,52 ; R$ 22,33 
ACCHV34;Arraiá Turbinado!  Chaveiro Blow off; R$ 37.905,00 ; R$ 31,90 ; R$ 34,11 ;  ;  ; R$ 37.905,00 ; R$ 31,90 ; R$ 27,12 ; R$ 25,52 ; R$ 22,33 
ACCHV34-2;Chaveiro Blow Off Cromo-black Valvula Turbo Hks Tial - 2 Uni;  ;  ; R$ 51,90 ;  ;  ; R$ 51,90 ; R$ 51,90 ; R$ 44,12 ; R$ 41,52 ; R$ 36,33 
ACCHV35;Arraiá Turbinado!  Chaveiro Blow off; R$ 37.905,00 ;  ;  ;  ;  ; R$ 37.905,00 ; R$ 37.905,00 ; R$ 32.219,25 ; R$ 30.324,00 ; R$ 26.533,50 
ACCHV36;Arraiá Turbinado!  Chaveiro Pistão e Biela SPA Super A; R$ 28,40 ; R$ 29,90 ; R$ 28,40 ;  ;  ; R$ 29,90 ; R$ 28,40 ; R$ 24,14 ; R$ 22,72 ; R$ 19,88 
ACCHV37;Cordão SPA Performance; R$ 26.505,00 ;  ;  ;  ;  ; R$ 26.505,00 ; R$ 26.505,00 ; R$ 22.529,25 ; R$ 21.204,00 ; R$ 18.553,50 
ACCPC01;Capa da polia em acrílico transparente para Honda D16 SOHC - Confira especificações; R$ 282.055,00 ;  ;  ; R$ 296,90 ;  ; R$ 282.055,00 ; R$ 296,90 ; R$ 252,37 ; R$ 237,52 ; R$ 207,83 
ACCRT01;Cárter motor VW AP em alumínio com defletor 4 litros com retorno; R$ 1.000,00 ; R$ 1.222,90 ; R$ 1.161,76 ; R$ 1.222,90 ; R$ 1.161,76 ; R$ 1.222,90 ; R$ 1.000,00 ; R$ 850,00 ; R$ 800,00 ; R$ 700,00 
ACCRT02;Pocinho / Sobre cárter  para Fusca e derivados motor VW refrigerado a ar em alumínio; R$ 267.805,00 ; R$ 281,90 ; R$ 267,80 ;  ;  ; R$ 267.805,00 ; R$ 267,80 ; R$ 227,63 ; R$ 214,24 ; R$ 187,46 
ACCRT04;Sobre cárter Fusca 2,1L modelo Slim em alumínio; R$ 978.405,00 ; R$ 1.029,90 ; R$ 978,41 ; R$ 1.029,90 ; R$ 978,41 ; R$ 978.405,00 ; R$ 978,41 ; R$ 831,65 ; R$ 782,73 ; R$ 684,89 
ACFLX01;"Acelerador de Fluxo de Ar 3"""; R$ 105.355,00 ;  ;  ;  ;  ; R$ 105.355,00 ; R$ 105.355,00 ; R$ 89.551,75 ; R$ 84.284,00 ; R$ 73.748,50 
ACFLX03;"Acelerador de Fluxo de Ar 4"""; R$ 105.355,00 ;  ;  ;  ;  ; R$ 105.355,00 ; R$ 105.355,00 ; R$ 89.551,75 ; R$ 84.284,00 ; R$ 73.748,50 
ACFLX04;"Acelerador de Fluxo de Ar 3"""; R$ 99.655,00 ;  ;  ;  ;  ; R$ 99.655,00 ; R$ 99.655,00 ; R$ 84.706,75 ; R$ 79.724,00 ; R$ 69.758,50 
ACFLX05;"Acelerador de Fluxo de Ar 4"""; R$ 99.655,00 ;  ;  ;  ;  ; R$ 99.655,00 ; R$ 99.655,00 ; R$ 84.706,75 ; R$ 79.724,00 ; R$ 69.758,50 
ACFLX06;"Acelerador de Fluxo de Ar 4"""; R$ 105.355,00 ;  ;  ;  ;  ; R$ 105.355,00 ; R$ 105.355,00 ; R$ 89.551,75 ; R$ 84.284,00 ; R$ 73.748,50 
ACFLX11;"Acelerador de Fluxo de Ar para turbo ou aspirado 3"""; R$ 51.205,00 ; R$ 53,90 ; R$ 51,21 ;  ;  ; R$ 51.205,00 ; R$ 51,21 ; R$ 43,53 ; R$ 40,97 ; R$ 35,85 
ACGC01;Gicleur (giclê) para nitro - 2 UNIDADES; R$ 47.405,00 ;  ; R$ 47,40 ;  ;  ; R$ 47.405,00 ; R$ 47,40 ; R$ 40,29 ; R$ 37,92 ; R$ 33,18 
ACGDE01;Grade tuning recortável SPA; R$ 1.000.000,00 ;  ;  ;  ;  ; R$ 1.000.000,00 ; R$ 1.000.000,00 ; R$ 850.000,00 ; R$ 800.000,00 ; R$ 700.000,00 
ACINT01;BOTÃO SEM FIO PARA ACIONAMENTO DE 3STEP / NITRO / BOOSTER; R$ 131.955,00 ;  ;  ; R$ 138,90 ; R$ 131,96 ; R$ 131.955,00 ; R$ 131,96 ; R$ 112,17 ; R$ 105,57 ; R$ 92,37 
ACINTC01;Interruptor tipo chave caça vermelho; R$ 60.705,00 ; R$ 63,90 ; R$ 60,71 ; R$ 63,90 ; R$ 60,71 ; R$ 60.705,00 ; R$ 60,71 ; R$ 51,60 ; R$ 48,57 ; R$ 42,50 
ACINTC07BK;Arraiá Turbinado!  Interruptor tipo chave caça com led; R$ 55.955,00 ; R$ 58,90 ; R$ 55,96 ; R$ 58,90 ; R$ 55,96 ; R$ 55.955,00 ; R$ 55,96 ; R$ 47,57 ; R$ 44,77 ; R$ 39,17 
ACINTC07BL;Arraiá Turbinado!  Interruptor tipo chave caça com led; R$ 55.955,00 ; R$ 58,90 ; R$ 55,96 ; R$ 58,90 ; R$ 55,96 ; R$ 55.955,00 ; R$ 55,96 ; R$ 47,57 ; R$ 44,77 ; R$ 39,17 
ACINTC07CL;Arraiá Turbinado!  Interruptor tipo chave caça com led; R$ 55.955,00 ; R$ 58,90 ; R$ 55,96 ;  ; R$ 55,96 ; R$ 55.955,00 ; R$ 55,96 ; R$ 47,57 ; R$ 44,77 ; R$ 39,17 
ACINTC07RD;Arraiá Turbinado!  Interruptor tipo chave caça com led; R$ 55.955,00 ; R$ 58,90 ; R$ 55,96 ;  ; R$ 55,96 ; R$ 55.955,00 ; R$ 55,96 ; R$ 47,57 ; R$ 44,77 ; R$ 39,17 
ACKFX01;Arraiá Turbinado!  Parafusos M6 com arruelas estilizadas (Fender Washers); R$ 44.555,00 ; R$ 46,90 ; R$ 44,56 ;  ;  ; R$ 44.555,00 ; R$ 44,56 ; R$ 37,88 ; R$ 35,65 ; R$ 31,19 
ACKFX01JG4;Parafusos M6 com arruelas estilizadas (Fender Washers) - 4 unidades; R$ 28.405,00 ;  ; R$ 28,40 ; R$ 29,90 ; R$ 28,40 ; R$ 28.405,00 ; R$ 28,40 ; R$ 24,14 ; R$ 22,72 ; R$ 19,88 
ACKFX02;Arraiá Turbinado!  Parafusos M6 com arruelas estilizadas (Fender Washers); R$ 44.555,00 ; R$ 46,90 ; R$ 44,56 ; R$ 46,90 ; R$ 44,56 ; R$ 44.555,00 ; R$ 44,56 ; R$ 37,88 ; R$ 35,65 ; R$ 31,19 
ACKFX02JG4;Parafusos M6 com arruelas estilizadas (Fender Washers) - 4 unidades; R$ 28.405,00 ;  ; R$ 28,40 ; R$ 29,90 ; R$ 28,40 ; R$ 28.405,00 ; R$ 28,40 ; R$ 24,14 ; R$ 22,72 ; R$ 19,88 
ACKFX03;Arraiá Turbinado!  Parafusos M6 com arruelas estilizadas (Fender Washers); R$ 44.555,00 ; R$ 46,90 ; R$ 44,56 ; R$ 46,90 ; R$ 44,56 ; R$ 44.555,00 ; R$ 44,56 ; R$ 37,88 ; R$ 35,65 ; R$ 31,19 
ACKFX03JG4;Parafusos M6 com arruelas estilizadas (Fender Washers) - 4 unidades; R$ 28.405,00 ;  ; R$ 28,40 ; R$ 29,90 ; R$ 28,40 ; R$ 28.405,00 ; R$ 28,40 ; R$ 24,14 ; R$ 22,72 ; R$ 19,88 
ACKFX04;Arraiá Turbinado!  Parafusos M6 com arruelas estilizadas (Fender Washers); R$ 44.555,00 ; R$ 46,90 ; R$ 44,56 ; R$ 46,90 ; R$ 44,56 ; R$ 44.555,00 ; R$ 44,56 ; R$ 37,88 ; R$ 35,65 ; R$ 31,19 
ACKFX04JG4;Parafusos M6 com arruelas estilizadas (Fender Washers) - 4 unidades; R$ 28.405,00 ;  ; R$ 28,40 ; R$ 29,90 ; R$ 28,40 ; R$ 28.405,00 ; R$ 28,40 ; R$ 24,14 ; R$ 22,72 ; R$ 19,88 
ACKFX05;Arraiá Turbinado!  Parafusos M6 com arruelas estilizadas (Fender Washers); R$ 44.555,00 ; R$ 46,90 ; R$ 44,56 ; R$ 46,90 ; R$ 44,56 ; R$ 44.555,00 ; R$ 44,56 ; R$ 37,88 ; R$ 35,65 ; R$ 31,19 
ACKFX05JG4;Parafusos M6 com arruelas estilizadas (Fender Washers) - 4 unidades; R$ 28.405,00 ;  ; R$ 28,40 ; R$ 29,90 ; R$ 28,40 ; R$ 28.405,00 ; R$ 28,40 ; R$ 24,14 ; R$ 22,72 ; R$ 19,88 
ACKFX06;Arraiá Turbinado!  Parafusos M6 com arruelas estilizadas (Fender Washers); R$ 44.555,00 ; R$ 46,90 ; R$ 44,56 ;  ;  ; R$ 44.555,00 ; R$ 44,56 ; R$ 37,88 ; R$ 35,65 ; R$ 31,19 
ACKFX06JG4;Parafusos M6 com arruelas estilizadas (Fender Washers) - 4 unidades; R$ 28.405,00 ;  ; R$ 28,40 ; R$ 29,90 ; R$ 28,40 ; R$ 28.405,00 ; R$ 28,40 ; R$ 24,14 ; R$ 22,72 ; R$ 19,88 
ACKFX07;Arraiá Turbinado!  Parafusos M6 com arruelas estilizadas (Fender Washers); R$ 44.555,00 ; R$ 46,90 ; R$ 44,56 ;  ;  ; R$ 44.555,00 ; R$ 44,56 ; R$ 37,88 ; R$ 35,65 ; R$ 31,19 
ACKFX07JG4;Parafusos M6 com arruelas estilizadas (Fender Washers) - 4 unidades; R$ 28.405,00 ;  ; R$ 28,40 ; R$ 29,90 ; R$ 28,40 ; R$ 28.405,00 ; R$ 28,40 ; R$ 24,14 ; R$ 22,72 ; R$ 19,88 
ACKFX08;- Trava de para-choque esportiva (Quick Release); R$ 46.455,00 ; R$ 48,90 ; R$ 46,46 ;  ;  ; R$ 46.455,00 ; R$ 46,46 ; R$ 39,49 ; R$ 37,17 ; R$ 32,52 
ACKFX08.;JDM WEEK - Trava de para-choque esportiva (Quick Release); R$ 35.055,00 ;  ;  ;  ;  ; R$ 35.055,00 ; R$ 35.055,00 ; R$ 29.796,75 ; R$ 28.044,00 ; R$ 24.538,50 
ACKFX09;- Trava de para-choque esportiva (Quick Release); R$ 46.455,00 ; R$ 48,90 ; R$ 46,46 ; R$ 48,90 ; R$ 46,46 ; R$ 46.455,00 ; R$ 46,46 ; R$ 39,49 ; R$ 37,17 ; R$ 32,52 
ACKFX09.;JDM WEEK - Trava de para-choque esportiva (Quick Release); R$ 35.055,00 ;  ;  ;  ;  ; R$ 35.055,00 ; R$ 35.055,00 ; R$ 29.796,75 ; R$ 28.044,00 ; R$ 24.538,50 
ACKFX10;- Trava de para-choque esportiva (Quick Release); R$ 46.455,00 ; R$ 48,90 ; R$ 46,46 ; R$ 48,90 ; R$ 46,46 ; R$ 46.455,00 ; R$ 46,46 ; R$ 39,49 ; R$ 37,17 ; R$ 32,52 
ACKFX10.;JDM WEEK - Trava de para-choque esportiva (Quick Release); R$ 35.055,00 ;  ;  ;  ;  ; R$ 35.055,00 ; R$ 35.055,00 ; R$ 29.796,75 ; R$ 28.044,00 ; R$ 24.538,50 
ACKFX11;- Trava de para-choque esportiva (Quick Release); R$ 46.455,00 ; R$ 48,90 ; R$ 46,46 ; R$ 48,90 ; R$ 46,46 ; R$ 46.455,00 ; R$ 46,46 ; R$ 39,49 ; R$ 37,17 ; R$ 32,52 
ACKFX11.;JDM WEEK - Trava de para-choque esportiva (Quick Release); R$ 35.055,00 ;  ;  ;  ;  ; R$ 35.055,00 ; R$ 35.055,00 ; R$ 29.796,75 ; R$ 28.044,00 ; R$ 24.538,50 
ACKFX12;- Trava de para-choque esportiva (Quick Release); R$ 46.455,00 ; R$ 48,90 ; R$ 46,46 ;  ;  ; R$ 46.455,00 ; R$ 46,46 ; R$ 39,49 ; R$ 37,17 ; R$ 32,52 
ACKFX12.;JDM WEEK - Trava de para-choque esportiva (Quick Release); R$ 35.055,00 ;  ;  ;  ;  ; R$ 35.055,00 ; R$ 35.055,00 ; R$ 29.796,75 ; R$ 28.044,00 ; R$ 24.538,50 
ACKFX13;- Trava de para-choque esportiva (Quick Release); R$ 46.455,00 ; R$ 48,90 ; R$ 46,46 ;  ;  ; R$ 46.455,00 ; R$ 46,46 ; R$ 39,49 ; R$ 37,17 ; R$ 32,52 
ACKFX13.;JDM WEEK - Trava de para-choque esportiva (Quick Release); R$ 35.055,00 ;  ;  ;  ;  ; R$ 35.055,00 ; R$ 35.055,00 ; R$ 29.796,75 ; R$ 28.044,00 ; R$ 24.538,50 
ACKFX14;- Trava de para-choque esportiva (Quick Release); R$ 46.455,00 ; R$ 48,90 ; R$ 46,46 ;  ;  ; R$ 46.455,00 ; R$ 46,46 ; R$ 39,49 ; R$ 37,17 ; R$ 32,52 
ACKFX14.;JDM WEEK - Trava de para-choque esportiva (Quick Release); R$ 35.055,00 ;  ;  ;  ;  ; R$ 35.055,00 ; R$ 35.055,00 ; R$ 29.796,75 ; R$ 28.044,00 ; R$ 24.538,50 
ACKFX15;Arraiá Turbinado!  Jogo de parafusos/arruelas estilizados para coletor de escape (M8)  9 unidades; R$ 96.805,00 ; R$ 99,88 ; R$ 94,79 ; R$ 101,90 ; R$ 96,81 ; R$ 96.805,00 ; R$ 94,79 ; R$ 80,57 ; R$ 75,83 ; R$ 66,35 
ACKFX15.;JDM WEEK -Jogo de parafusos/arruelas estilizados para coletor de escape (M8) - 9 unidades; R$ 49.305,00 ;  ;  ;  ;  ; R$ 49.305,00 ; R$ 49.305,00 ; R$ 41.909,25 ; R$ 39.444,00 ; R$ 34.513,50 
ACKFX16;Arraiá Turbinado!  Jogo de parafusos/arruelas estilizados para coletor de escape (M8)  9 unidades; R$ 96.805,00 ; R$ 101,90 ;  ;  ; R$ 96,81 ; R$ 96.805,00 ; R$ 96,81 ; R$ 82,29 ; R$ 77,45 ; R$ 67,77 
ACKFX16.;JDM WEEK -Jogo de parafusos/arruelas estilizados para coletor de escape (M8) - 9 unidades; R$ 49.305,00 ;  ;  ;  ;  ; R$ 49.305,00 ; R$ 49.305,00 ; R$ 41.909,25 ; R$ 39.444,00 ; R$ 34.513,50 
ACKFX17;- Trava de para-choque esportiva (Quick Release); R$ 46.455,00 ; R$ 48,90 ; R$ 46,46 ;  ;  ; R$ 46.455,00 ; R$ 46,46 ; R$ 39,49 ; R$ 37,17 ; R$ 32,52 
ACKFX17.;JDM WEEK - Trava de para-choque esportiva (Quick Release); R$ 35.055,00 ;  ;  ;  ;  ; R$ 35.055,00 ; R$ 35.055,00 ; R$ 29.796,75 ; R$ 28.044,00 ; R$ 24.538,50 
ACKFX18;Arraiá Turbinado!  Jogo de parafusos/arruelas estilizados para coletor de escape (M8)  9 unidades; R$ 73.055,00 ;  ; R$ 73,06 ;  ;  ; R$ 73.055,00 ; R$ 73,06 ; R$ 62,10 ; R$ 58,45 ; R$ 51,14 
ACKFX18.;JDM WEEK -Jogo de parafusos/arruelas estilizados para coletor de escape (M8) - 9 unidades; R$ 49.305,00 ;  ;  ;  ;  ; R$ 49.305,00 ; R$ 49.305,00 ; R$ 41.909,25 ; R$ 39.444,00 ; R$ 34.513,50 
ACKFX19;Jogo de parafusos allen M6 / arruelas - pacote c/ 4 unidades; R$ 70.205,00 ; R$ 73,90 ; R$ 70,21 ;  ;  ; R$ 70.205,00 ; R$ 70,21 ; R$ 59,68 ; R$ 56,17 ; R$ 49,15 
ACKFX20;Jogo de parafusos allen M6 / arruelas - pacote c/ 4 unidades; R$ 70.205,00 ; R$ 73,90 ; R$ 70,21 ;  ;  ; R$ 70.205,00 ; R$ 70,21 ; R$ 59,68 ; R$ 56,17 ; R$ 49,15 
ACKFX21;Jogo de parafusos allen M6 / arruelas - pacote c/ 4 unidades; R$ 70.205,00 ; R$ 73,90 ; R$ 70,21 ;  ;  ; R$ 70.205,00 ; R$ 70,21 ; R$ 59,68 ; R$ 56,17 ; R$ 49,15 
ACKFX22;Jogo de parafusos allen M6 / arruelas - pacote c/ 4 unidades; R$ 70.205,00 ; R$ 73,90 ; R$ 70,21 ;  ;  ; R$ 70.205,00 ; R$ 70,21 ; R$ 59,68 ; R$ 56,17 ; R$ 49,15 
ACKFX23;Jogo de parafusos allen M6 / arruelas - pacote c/ 4 unidades; R$ 70.205,00 ; R$ 73,90 ; R$ 70,21 ;  ;  ; R$ 70.205,00 ; R$ 70,21 ; R$ 59,68 ; R$ 56,17 ; R$ 49,15 
ACKFXEC01;"Kit espaçador capô 1"" 6mm - Universal"; R$ 74.955,00 ; R$ 78,90 ; R$ 74,96 ;  ;  ; R$ 74.955,00 ; R$ 74,96 ; R$ 63,72 ; R$ 59,97 ; R$ 52,47 
ACKFXEC02;"Kit espaçador capô 1"" 6mm - Universal"; R$ 59.755,00 ;  ;  ;  ;  ; R$ 59.755,00 ; R$ 59.755,00 ; R$ 50.791,75 ; R$ 47.804,00 ; R$ 41.828,50 
ACKFXEC03;"Kit espaçador capô 1"" 6mm - Universal"; R$ 74.955,00 ; R$ 78,90 ; R$ 74,96 ;  ;  ; R$ 74.955,00 ; R$ 74,96 ; R$ 63,72 ; R$ 59,97 ; R$ 52,47 
ACKFXEC04;"Kit espaçador capô 1"" 6mm - Universal"; R$ 74.955,00 ; R$ 78,90 ; R$ 74,96 ;  ;  ; R$ 74.955,00 ; R$ 74,96 ; R$ 63,72 ; R$ 59,97 ; R$ 52,47 
ACKFXEC05;"Kit espaçador capô 1"" 6mm - Universal"; R$ 59.755,00 ;  ;  ;  ;  ; R$ 59.755,00 ; R$ 59.755,00 ; R$ 50.791,75 ; R$ 47.804,00 ; R$ 41.828,50 
ACKFXEC06;Kit espaçador capô Honda Civic com Fender Washers (91-99); R$ 74.955,00 ; R$ 78,90 ;  ;  ; R$ 74,96 ; R$ 74.955,00 ; R$ 74,96 ; R$ 63,72 ; R$ 59,97 ; R$ 52,47 
ACKFXEC07;Kit espaçador capô Honda Civic V2 (91-99); R$ 74.955,00 ; R$ 78,90 ;  ;  ; R$ 74,96 ; R$ 74.955,00 ; R$ 74,96 ; R$ 63,72 ; R$ 59,97 ; R$ 52,47 
ACKFXH01;Kit de arruelas JDM para tampa de válvula Honda Civic D16; R$ 74.955,00 ; R$ 78,90 ; R$ 74,96 ; R$ 78,90 ;  ; R$ 74.955,00 ; R$ 74,96 ; R$ 63,72 ; R$ 59,97 ; R$ 52,47 
ACKFXH02;Jogo de parafusos/arruelas em alumínio para bandeja traseira de Honda Civic EG (91-95); R$ 69.255,00 ;  ;  ;  ;  ; R$ 69.255,00 ; R$ 69.255,00 ; R$ 58.866,75 ; R$ 55.404,00 ; R$ 48.478,50 
ACKFXH03;Jogo de parafusos/arruelas em alumínio para bandeja traseira de Honda Civic EG (91-95); R$ 69.255,00 ;  ;  ;  ;  ; R$ 69.255,00 ; R$ 69.255,00 ; R$ 58.866,75 ; R$ 55.404,00 ; R$ 48.478,50 
ACKFXH04;Kit de arruelas JDM para tampa de válvula Honda Civic D16; R$ 74.955,00 ; R$ 78,90 ; R$ 74,96 ; R$ 78,90 ;  ; R$ 74.955,00 ; R$ 74,96 ; R$ 63,72 ; R$ 59,97 ; R$ 52,47 
ACKFXH05;Kit de arruelas JDM para tampa de válvula Honda Civic D16; R$ 74.955,00 ; R$ 78,90 ;  ;  ;  ; R$ 74.955,00 ; R$ 78,90 ; R$ 67,07 ; R$ 63,12 ; R$ 55,23 
ACKFXH06;Kit de arruelas JDM para tampa de válvula Honda Civic D16; R$ 74.955,00 ; R$ 78,90 ; R$ 74,96 ; R$ 78,90 ;  ; R$ 74.955,00 ; R$ 74,96 ; R$ 63,72 ; R$ 59,97 ; R$ 52,47 
ACKFXH07BK;Suporte de radiador em alumínio billet anodizado para Civic EG (92-95); R$ 50.255,00 ; R$ 52,90 ; R$ 50,25 ;  ;  ; R$ 50.255,00 ; R$ 50,25 ; R$ 42,71 ; R$ 40,20 ; R$ 35,18 
ACKFXH07BL;Suporte de radiador em alumínio billet anodizado para Civic EG (92-95); R$ 50.255,00 ; R$ 52,90 ; R$ 50,25 ;  ;  ; R$ 50.255,00 ; R$ 50,25 ; R$ 42,71 ; R$ 40,20 ; R$ 35,18 
ACKFXH07RD;Suporte de radiador em alumínio billet anodizado para Civic EG (92-95); R$ 50.255,00 ; R$ 52,90 ; R$ 50,25 ;  ;  ; R$ 50.255,00 ; R$ 50,25 ; R$ 42,71 ; R$ 40,20 ; R$ 35,18 
ACKFXQ01BK;Arraiá Turbinado!  Trava de parachoque esportiva (Quick Release)  Modelo Spike; R$ 51.205,00 ; R$ 53,90 ; R$ 51,21 ;  ;  ; R$ 51.205,00 ; R$ 51,21 ; R$ 43,53 ; R$ 40,97 ; R$ 35,85 
ACKFXQ01BK.;JDM WEEK - Trava de para-choque esportiva (Quick Release) - Modelo Spike; R$ 38.855,00 ;  ;  ;  ;  ; R$ 38.855,00 ; R$ 38.855,00 ; R$ 33.026,75 ; R$ 31.084,00 ; R$ 27.198,50 
ACKFXQ01GD;Arraiá Turbinado!  Trava de parachoque esportiva (Quick Release)  Modelo Spike; R$ 51.205,00 ; R$ 53,90 ; R$ 51,21 ;  ;  ; R$ 51.205,00 ; R$ 51,21 ; R$ 43,53 ; R$ 40,97 ; R$ 35,85 
ACKFXQ01GD.;JDM WEEK - Trava de para-choque esportiva (Quick Release) - Modelo Spike; R$ 38.855,00 ;  ;  ;  ;  ; R$ 38.855,00 ; R$ 38.855,00 ; R$ 33.026,75 ; R$ 31.084,00 ; R$ 27.198,50 
ACKFXQ01RD;Arraiá Turbinado!  Trava de parachoque esportiva (Quick Release)  Modelo Spike; R$ 51.205,00 ; R$ 53,90 ; R$ 51,21 ;  ;  ; R$ 51.205,00 ; R$ 51,21 ; R$ 43,53 ; R$ 40,97 ; R$ 35,85 
ACKFXQ01RD.;JDM WEEK - Trava de para-choque esportiva (Quick Release) - Modelo Spike; R$ 38.855,00 ;  ;  ;  ;  ; R$ 38.855,00 ; R$ 38.855,00 ; R$ 33.026,75 ; R$ 31.084,00 ; R$ 27.198,50 
ACKFXR01;Porca De Roda (Lug Nuts) 20 Peças 80mm M12 X 1,25 - Modelo Spike; R$ 296.305,00 ; R$ 311,90 ; R$ 296,30 ;  ;  ; R$ 296.305,00 ; R$ 296,30 ; R$ 251,86 ; R$ 237,04 ; R$ 207,41 
ACKFXR01B;Porca De Roda (Lug Nuts) 20 Peças 80mm M12 X 1,5 - Modelo Spike; R$ 304.855,00 ; R$ 320,90 ; R$ 304,85 ;  ;  ; R$ 304.855,00 ; R$ 304,85 ; R$ 259,12 ; R$ 243,88 ; R$ 213,40 
ACKFXR02;Porca De Roda (Lug Nuts) 20 Peças 80mm M12 X 1,25 - Modelo Spike; R$ 254.505,00 ;  ;  ;  ;  ; R$ 254.505,00 ; R$ 254.505,00 ; R$ 216.329,25 ; R$ 203.604,00 ; R$ 178.153,50 
ACKFXR02B;Porca De Roda (Lug Nuts) 20 Peças 80mm M12 X 1,5 - Modelo Spike; R$ 289.655,00 ;  ;  ;  ; R$ 289,66 ; R$ 289.655,00 ; R$ 289,66 ; R$ 246,21 ; R$ 231,73 ; R$ 202,76 
ACKFXR03;Porca De Roda (Lug Nuts) 20 Peças 80mm M12 X 1,25 - Modelo Spike; R$ 254.505,00 ;  ;  ;  ;  ; R$ 254.505,00 ; R$ 254.505,00 ; R$ 216.329,25 ; R$ 203.604,00 ; R$ 178.153,50 
ACKFXR03B;Porca De Roda (Lug Nuts) 20 Peças 80mm M12 X 1,5 - Modelo Spike; R$ 304.855,00 ;  ;  ;  ;  ; R$ 304.855,00 ; R$ 304.855,00 ; R$ 259.126,75 ; R$ 243.884,00 ; R$ 213.398,50 
ACKFXR04;Porca De Roda (Lug Nuts) 20 Peças 80mm M12 X 1,25 - Modelo Spike; R$ 296.305,00 ; R$ 311,90 ; R$ 296,30 ;  ;  ; R$ 296.305,00 ; R$ 296,30 ; R$ 251,86 ; R$ 237,04 ; R$ 207,41 
